x,y,z
247,8,998
33,0,1075
155,3,1013
167,3,987
223,5,980
211,4,1015
133,1,1058
162,0,1005
229,0,1060
223,4,987
210,7,993
75,2,992
143,2,986
159,2,968
168,3,1037
252,14,1037
149,4,948
134,1,1043
198,0,1021
206,1,1053
162,5,972
251,4,1026
216,0,1009
150,37,1040
251,15,998
288,0,996
61,1,1002
222,9,1003
282,2,1084
250,0,1030
122,6,1073
88,0,1025
212,3,1017
180,5,984
208,5,1010
243,4,1008
185,2,983
162,1,983
179,5,1006
116,9,1019
228,5,1041
166,6,936
231,12,1006
284,1,1054
112,2,1032
298,16,1031
129,5,1035
175,1,979
278,0,1041
171,7,1009
204,6,1012
228,10,1003
167,1,1077
226,5,953
38,0,1036
59,0,1007
141,0,1007
1,4,1235
90,1,1012
291,1,993
146,0,1001
224,3,981
102,1,1007
173,3,971
228,4,1048
245,2,1056
172,4,977
56,0,1017
196,1,987
68,0,1029
222,6,967
172,0,1030
252,4,1005
242,5,1056
225,1,1064
54,1,1058
285,0,1001
212,11,1008
197,16,1017
107,0,1014
126,2,1037
276,5,1014
283,0,1024
152,3,1039
78,7,1018
267,1,1062
56,3,997
261,2,1072
216,8,989
254,11,1026
35,3,1100
290,15,1091
210,2,992
271,4,985
281,3,1038
249,8,1028
169,2,990
236,21,1001
146,2,1046
245,4,1039
179,0,968
229,5,1042
129,5,1027
206,4,974
278,2,1028
189,3,1026
166,12,1031
168,1,987
249,17,998
224,3,1046
110,1,996
65,1,1093
150,1,974
157,1,1081
247,9,982
182,4,964
279,1,1025
251,6,963
150,1,953
172,3,1011
279,0,1053
189,3,993
141,0,1034
241,4,1042
245,3,1055
268,0,1010
190,11,954
297,8,998
149,0,981
162,5,970
111,54,1077
142,0,1000
104,36,1096
161,2,949
145,7,1004
72,2,1021
296,1,1025
113,5,1022
225,0,1093
219,0,985
57,6,994
132,3,976
226,0,1003
142,1,971
69,0,1132
222,11,1007
132,3,988
69,5,1051
87,4,1050
99,8,1029
149,5,979
250,20,1051
141,6,965
218,3,1010
76,7,1046
190,11,1021
133,10,1031
216,15,1044
70,4,1073
22,6,1042
232,5,1056
141,7,1050
163,36,1054
161,0,984
223,5,1018
119,7,1031
194,4,1025
173,1,1014
277,0,1023
151,5,1046
197,0,999
130,2,1005
85,9,1020
183,3,1052
287,0,1018
192,7,979
174,0,1015
102,5,1001
117,0,1088
292,4,1033
153,0,1062
248,3,1039
184,4,1025
222,13,1006
285,2,1062
83,0,988
72,3,1031
221,8,1050
106,3,1035
70,0,1047
45,0,1036
276,1,998
247,14,1082
124,8,1083
118,1,1005
219,1,987
245,0,1030
115,9,996
197,5,959
85,8,1019
299,24,1078
195,4,1064
150,3,937
222,5,992
221,6,1023
201,1,982
87,0,1025
142,7,975
250,1,1003
63,4,1065
57,3,1029
204,1,1024
209,0,975
85,0,1029
224,12,1108
210,3,1015
249,9,1025
193,0,964
200,10,985
216,0,1029
115,1,981
281,6,1023
141,5,1005
219,0,981
168,6,1069
88,0,984
187,1,960
289,0,1046
230,2,976
101,8,1005
233,3,1088
159,3,997
157,2,983
94,7,1032
250,11,1018
133,6,1012
187,1,974
226,0,1023
258,3,1060
254,9,1025
81,4,1020
164,2,1002
198,1,1059
292,10,1035
240,10,1002
232,4,1005
57,0,1019
167,2,997
211,0,983
136,2,1043
164,2,966
267,6,1010
239,16,1001
132,4,1034
104,6,1037
204,0,1004
39,0,1011
134,6,1030
228,12,1001
238,6,1040
244,21,1050
294,0,1056
117,3,1042
161,0,1080
179,7,989
151,2,1016
165,4,1005
235,7,1001
282,0,1030
118,2,976
170,2,1015
272,3,1034
226,5,946
229,2,991
76,1,1021
94,2,1031
142,0,1024
145,2,1008
212,3,1002
146,3,983
145,1,991
203,17,1012
69,2,1012
298,8,1082
130,2,1027
243,5,1057
159,6,1017
218,9,1005
247,8,1057
208,2,993
130,4,992
208,1,1060
75,0,1018
263,1,991
203,1,1019
66,2,1033
245,5,1032
70,19,1062
48,0,1000
285,0,981
179,2,997
71,4,1009
83,1,1013
101,15,1070
143,1,989
250,2,1050
233,7,1003
78,15,1014
154,0,918
89,2,995
240,8,1003
194,3,985
200,6,977
234,5,1001
225,8,1014
188,12,987
143,4,952
169,7,988
142,1,1031
294,1,1022
139,0,1137
194,0,1023
145,0,948
203,2,973
170,2,989
157,5,1010
187,10,975
121,2,995
235,1,1023
133,2,1083
272,0,1012
136,1,993
82,1,961
64,3,1035
213,1,987
85,0,1055
155,3,999
199,2,957
223,0,1016
64,6,1036
154,3,982
135,2,989
137,4,989
164,4,953
102,4,1027
189,1,982
139,0,957
152,5,999
63,91,1056
88,4,980
245,3,975
205,1,1014
180,1,991
259,0,1060
122,0,997
75,0,1130
101,0,1011
232,6,1005
109,2,988
65,3,1033
137,6,994
240,5,1059
219,5,978
288,0,1020
158,1,1021
244,12,997
257,5,1086
161,4,965
164,3,1008
84,0,996
285,6,1048
220,4,1014
239,8,1056
82,6,1017
208,5,1017
31,0,1051
178,7,982
298,5,1051
184,0,1093
142,0,1018
124,1,999
220,0,1069
170,1,973
241,8,1036
256,6,985
209,14,1010
199,3,1059
278,3,1019
153,1,1004
132,3,1026
145,5,991
65,4,992
112,7,1032
93,1,1009
290,0,1057
191,13,987
230,9,1029
144,2,1009
67,2,1058
289,2,1001
98,1,966
241,2,1009
176,2,1013
85,0,985
247,8,1056
186,11,1023
146,0,1085
150,2,1007
228,10,1002
179,3,960
243,6,1055
250,10,1006
126,5,1004
85,0,1124
146,1,920
219,6,980
248,1,1020
108,0,1021
262,6,1039
248,0,1057
131,4,973
77,0,993
84,7,1051
181,3,980
129,7,1033
262,9,1039
266,0,1004
72,6,1022
262,2,1039
81,2,1019
159,1,974
260,12,1033
207,1,1014
210,0,1036
284,0,1028
91,5,1055
176,5,979
207,1,1035
118,4,1060
143,6,1005
256,0,1001
196,4,990
211,3,992
167,4,1013
176,2,999
161,1,958
191,0,968
187,7,980
194,8,996
77,5,1030
186,2,939
201,1,1020
213,4,970
181,1,983
271,1,1037
231,16,1056
177,5,1009
148,5,981
222,17,1004
94,1,1000
227,6,1006
146,2,1030
236,2,995
277,2,1068
293,4,1028
169,2,1038
207,7,1097
93,1,1053
295,1,1085
161,1,985
176,1,982
278,1,1018
72,0,1013
150,6,981
207,5,973
75,2,1031
261,1,1027
259,3,1009
142,9,983
196,8,985
248,3,1038
167,1,995
139,4,992
181,0,984
158,9,998
200,9,975
167,4,982
254,3,976
187,5,964
286,1,1039
180,1,1006
145,0,1076
165,1,961
108,17,1065
168,6,940
117,4,1032
161,2,1033
174,4,998
153,3,984
157,2,1037
100,5,1003
174,5,987
164,4,979
229,1,1067
193,2,969
213,0,987
96,3,974
126,2,1001
112,2,1007
203,0,1030
147,9,1004
163,1,1094
42,0,1108
78,0,1024
85,8,1021
129,1,1007
259,6,1057
221,2,1066
125,0,1013
116,32,1087
236,3,1030
258,2,1027
224,9,1057
225,2,1042
185,3,950
157,2,1020
172,5,1001
65,3,1024
213,5,1013
241,7,1037
163,10,1067
144,5,1008
77,6,1019
192,2,993
123,0,1063
169,7,990
103,2,1045
171,4,1032
226,17,1056
270,4,1040
196,2,1000
145,0,1018
249,21,1050
134,0,982
135,50,1085
125,1,958
237,6,987
244,0,998
176,7,964
270,9,1086
281,0,1028
297,1,1019
239,2,1054
276,4,1022
102,1,1025
216,0,998
147,2,1027
143,0,977
146,1,958
195,1,999
131,3,992
249,21,1034
103,2,1039
235,3,1047
217,7,1088
290,2,1021
187,7,981
185,6,979
167,0,989
87,1,1037
95,2,1033
172,4,967
144,2,1026
282,2,1044
185,4,972
161,2,1045
233,1,1055
54,0,1057
258,0,1088
225,8,986
90,9,1014
140,3,1021
229,2,1023
288,2,1055
82,2,1021
208,9,983
65,1,1022
123,9,1017
102,7,1068
106,2,1000
247,12,1023
204,7,1014
79,5,1026
97,2,1021
114,1,1102
188,2,956
198,8,993
98,2,1028
171,0,948
125,6,1035
266,0,1034
123,1,1007
238,0,1037
167,3,1004
217,5,1036
186,2,965
229,9,1029
184,3,1026
204,0,1076
283,8,1036
149,2,1001
239,0,1046
103,2,1004
76,6,1018
72,41,1071
202,0,1069
157,2,1045
164,6,1012
177,2,983
120,5,993
279,10,1053
200,0,984
244,3,1016
68,0,1052
102,2,969
65,1,1073
120,1,1030
156,2,1045
247,1,1023
196,3,1059
282,2,1034
252,17,1045
53,1,1043
211,6,993
190,1,1011
246,0,1052
278,5,1036
65,1,1040
130,0,1052
167,6,1033
250,1,1057
275,3,1003
142,2,1029
278,7,962
91,0,1080
128,7,1016
245,2,1020
132,2,1015
222,0,992
185,0,986
216,0,1044
196,0,978
166,12,1032
119,2,961
222,9,1045
123,1,1040
153,13,1040
71,53,1073
63,0,1007
295,14,1050
216,0,986
238,7,1039
103,7,1000
132,8,1025
154,4,1013
222,0,973
231,2,1053
116,2,1041
32,0,1037
264,4,1026
175,0,997
79,4,1054
215,3,1050
177,1,1050
186,3,1025
240,7,1038
241,2,1016
119,2,994
145,1,1010
1,0,1237
84,1,996
280,1,1054
246,8,1036
122,0,1099
187,6,1001
159,5,1007
117,0,1064
179,4,985
118,1,998
174,3,985
72,4,1049
163,0,1020
180,2,983
198,7,1072
167,5,970
219,4,1043
167,5,1032
237,1,1012
68,5,1025
118,0,1064
178,5,1028
249,6,1029
284,4,1030
224,0,1045
92,2,1052
272,2,1058
119,2,1046
184,6,1062
87,16,1057
216,8,1008
227,10,1015
290,7,999
290,2,1036
238,2,1025
237,6,1000
239,1,1056
182,2,998
243,4,1041
128,1,1018
179,1,993
189,2,1000
125,2,994
262,0,1027
12,58,1052
298,1,1026
56,4,1042
125,6,1033
123,9,1029
259,0,1026
95,0,954
110,0,1101
244,3,1018
251,0,1087
146,5,1007
192,1,978
138,5,1006
209,0,1055
137,4,1009
100,1,1018
291,5,998
95,2,1048
150,3,1001
269,0,1063
150,2,993
233,1,1038
140,6,951
109,2,1032
172,6,1039
194,4,964
83,3,1017
111,1,998
295,0,1047
225,11,986
132,0,990
191,9,976
245,10,1035
251,20,979
98,6,1070
209,2,994
175,1,1011
123,5,993
262,3,1035
167,4,1023
203,6,1012
136,5,979
55,63,1063
62,1,1065
248,22,1051
139,3,988
86,5,993
135,2,1072
219,0,1060
172,7,967
280,2,1021
151,3,988
194,3,1028
200,6,1020
247,1,1012
206,3,994
117,12,1038
216,0,991
167,4,967
139,1,1010
165,1,1016
155,4,950
101,5,1039
153,6,980
96,5,942
253,1,1016
214,0,1038
185,1,1051
250,10,1038
229,3,1062
213,12,988
222,1,970
70,2,1043
119,0,1064
268,17,981
248,4,1027
236,2,990
94,2,1033
138,2,1024
139,4,952
48,1,1073
192,7,1059
232,0,1037
248,3,999
130,7,1013
105,4,1025
176,2,1010
65,2,1023
234,8,1042
204,0,1035
72,1,936
77,4,1056
110,2,1034
99,3,1052
143,2,1020
288,11,997
247,0,1049
203,4,996
89,1,974
296,2,1005
105,2,1040
151,0,1051
289,7,1054
199,6,964
149,52,1067
212,1,973
202,5,995
105,2,1032
126,4,1026
295,14,1031
197,1,994
205,9,1011
150,2,1014
65,2,1033
298,18,1050
194,0,985
155,2,967
152,6,1023
223,6,1001
242,10,998
115,1,970
142,2,1020
97,0,1029
249,7,1002
189,7,991
86,33,1039
270,3,1055
136,6,1010
165,1,980
169,3,1004
270,0,1039
250,4,1066
218,0,995
168,0,975
226,9,976
93,7,1010
57,0,1037
285,1,1031
212,7,1014
131,0,1044
97,6,973
270,9,1075
147,0,1104
104,12,1066
193,0,1031
215,5,965
109,4,976
200,5,995
174,1,972
227,7,987
219,12,1006
295,5,1034
253,3,1034
230,16,1004
247,9,1053
10,1,1064
253,5,1004
255,2,1028
167,2,970
218,2,969
79,2,985
172,8,997
76,0,1022
237,5,1026
228,8,1059
185,6,982
198,1,932
180,0,959
237,6,1006
293,5,1050
141,2,992
223,2,1006
68,1,1015
220,1,1034
218,9,1009
141,2,1135
108,2,1036
252,4,1040
86,0,1043
98,0,1055
281,8,1037
201,8,950
60,1,1075
273,4,1003
120,1,1009
113,46,1044
150,2,1000
107,0,1009
293,1,996
206,5,1053
112,2,1103
185,5,1093
92,1,1023
208,26,1060
122,2,1046
174,9,971
241,8,1041
298,16,1051
133,2,979
148,1,971
44,9,1051
171,14,1004
189,0,950
255,0,1027
225,3,988
241,1,1080
164,6,1006
274,3,1083
123,9,1059
95,8,1031
174,5,1067
172,2,1010
254,1,1058
103,4,1039
248,10,1037
87,5,1011
244,11,1037
234,3,988
28,0,1040
62,1,1002
208,1,994
270,6,1056
114,0,1007
153,7,992
181,1,1032
123,4,1018
147,0,1035
215,4,1014
171,10,1032
113,10,1032
98,0,968
60,2,1055
13,1,1064
176,6,965
148,5,1046
69,3,1015
116,3,1043
246,6,1025
87,0,1137
200,11,994
95,0,992
221,4,990
183,4,990
179,8,961
186,7,1022
206,0,966
76,1,1065
250,1,1021
173,7,999
112,8,962
244,5,1084
225,3,1017
98,4,1007
241,3,1026
240,6,1061
216,13,988
14,3,1064
92,3,1012
62,5,1027
132,1,1028
157,2,991
99,6,1070
113,0,1178
152,3,1049
231,6,1006
232,2,977
248,3,1034
290,3,1030
153,1,968
164,4,977
93,32,1052
165,4,970
104,1,1001
49,0,1081
115,1,1040
260,0,1040
86,0,986
127,1,992
240,1,1043
116,0,1066
293,14,994
47,0,974
132,0,1050
183,2,991
184,5,993
184,5,1027
220,8,1008
145,3,1018
232,5,1030
249,22,1051
238,10,1040
92,0,1049
178,0,940
290,0,987
249,3,985
33,0,1079
179,3,1053
95,10,1004
198,0,976
258,1,1027
247,2,1009
255,2,1088
213,11,989
225,6,1059
66,0,1179
205,10,1017
217,8,988
141,6,1052
220,3,1046
232,7,990
169,1,938
202,16,1014
204,1,996
130,0,992
80,2,1019
98,1,1027
146,1,984
156,5,1017
224,8,1005
109,2,1021
148,0,958
174,3,1015
188,8,991
139,5,1022
211,1,975
290,3,1034
246,6,1054
258,25,996
168,0,1042
184,4,1050
138,0,993
191,4,992
251,12,1000
234,1,1015
212,1,1030
251,0,1086
275,0,1018
239,1,1045
272,0,1085
61,1,1006
292,0,1060
77,1,1037
112,0,1030
252,21,1107
221,13,1043
184,6,1023
101,1,1016
166,4,988
210,2,1034
98,5,1040
203,2,986
62,0,1053
54,0,1160
241,0,1066
214,1,1074
177,3,1005
245,7,998
238,5,981
154,3,991
76,2,1044
172,1,982
291,1,1030
102,10,1005
237,14,986
153,0,1000
282,3,1065
231,3,1016
43,0,1108
294,7,1021
222,2,1028
249,2,1047
57,0,1027
63,1,1034
293,6,998
239,3,1000
83,0,946
172,0,1090
182,1,998
107,1,1031
215,10,1008
202,0,967
214,1,982
109,0,1013
297,39,1071
181,8,990
218,1,1051
289,1,1016
83,53,1058
124,9,1055
68,4,1013
105,0,1033
67,1,1051
107,1,1038
271,2,1038
280,3,1038
145,5,983
101,5,1040
199,1,1018
202,9,1015
154,4,1004
109,2,1005
209,1,997
248,4,973
199,1,986
271,5,1039
100,1,998
116,2,1042
299,9,1032
143,0,1135
229,3,1007
244,7,986
83,3,983
224,3,1034
79,1,977
96,1,1013
179,2,1054
75,0,1033
224,5,992
239,2,1037
195,1,1039
136,6,1053
277,0,1043
173,6,986
267,0,1068
184,3,1022
103,5,1028
78,1,1033
102,3,1024
246,14,998
227,13,1006
154,3,964
204,2,996
76,0,1068
88,1,979
142,6,963
57,0,1029
101,13,1070
287,8,982
210,5,1002
206,3,1015
200,0,1033
180,2,1009
161,1,1021
173,0,970
162,11,972
122,7,966
297,7,1052
151,0,978
117,4,1023
169,5,1030
226,2,1003
184,1,985
297,7,1033
248,11,983
226,5,1011
162,4,1043
104,0,1125
255,3,1027
79,4,1055
131,0,999
101,5,991
232,7,984
107,0,1022
168,7,990
185,1,980
179,0,996
271,0,1058
225,5,1003
157,5,989
182,1,1081
142,0,992
108,0,1027
174,3,1073
211,1,987
119,10,1061
85,4,986
243,3,1059
50,4,1046
114,2,995
168,4,999
81,0,1037
238,7,1071
129,0,1006
200,3,956
182,4,963
239,1,978
120,0,1033
234,0,1063
243,0,1089
128,45,1060
80,4,1024
91,4,1015
260,0,1066
211,11,1010
126,1,1060
277,3,1018
220,0,1024
73,1,1025
261,1,1059
242,5,1084
253,17,1034
193,3,1020
150,3,1018
293,3,1019
100,3,1053
163,3,1042
162,8,1039
243,3,1087
288,9,1034
87,3,1047
291,3,1078
130,1,1026
298,0,1045
197,2,963
187,0,1111
238,0,1020
155,5,1022
170,2,1023
187,1,1002
158,5,996
69,6,1032
84,0,1200
63,0,1034
154,11,1040
238,0,1034
86,3,1015
159,3,975
211,5,1036
288,4,1036
115,8,1032
89,42,1050
167,7,1012
225,7,1006
293,9,1051
223,0,1027
275,11,1055
87,9,1080
196,1,1058
202,5,975
79,2,1055
214,1,1014
261,0,1028
236,3,1000
162,4,979
293,9,1034
170,0,1007
57,4,1011
228,13,1006
113,10,1039
96,2,999
192,5,955
249,1,1057
299,1,1010
242,2,1038
89,0,1035
216,2,1014
171,0,971
287,2,1023
237,5,1028
256,6,1057
230,7,1089
243,0,1037
204,2,1006
229,3,1005
189,11,996
201,0,1022
174,10,1026
55,1,1030
241,12,983
0,0,1044
178,7,1028
83,4,1052
202,8,1014
245,16,998
233,5,993
173,0,947
251,2,1029
214,4,982
137,2,1050
257,0,1072
196,3,974
155,4,1047
146,1,981
180,1,973
169,0,974
249,11,1021
174,0,948
150,2,1002
118,0,931
130,5,1013
236,5,1001
246,17,1051
90,2,1043
206,3,1025
245,10,1038
143,7,1006
156,4,941
199,5,987
194,1,981
175,0,1037
272,8,1084
165,5,983
36,2,1035
209,3,999
211,5,983
202,7,1015
139,0,1026
190,11,989
200,0,1063
73,5,1030
287,10,1029
192,9,1074
181,5,966
180,0,981
74,0,977
154,2,981
190,7,977
242,12,980
122,3,1060
228,9,1008
57,77,1038
92,1,1015
201,0,1029
127,2,1022
129,0,1030
182,1,992
215,12,1045
89,2,1035
222,2,1007
285,12,1036
172,1,1042
261,6,1092
124,2,1016
223,3,1014
248,1,1012
170,5,985
131,2,982
32,0,1035
148,4,1043
67,2,1034
84,3,1014
190,0,1078
160,6,1009
82,4,1012
241,0,1110
188,6,998
69,2,1031
194,2,991
136,2,981
272,4,1074
239,5,1000
240,0,1045
161,1,989
140,0,1091
134,0,959
61,1,1028
277,5,1038
157,2,988
58,4,1026
100,1,1001
82,2,1015
182,8,963
88,2,1017
151,0,1102
169,11,986
187,4,1052
100,2,1050
233,3,1001
280,2,1074
277,2,1035
244,10,1053
246,0,1099
187,1,1024
128,1,990
128,4,1056
180,0,1081
203,3,1021
196,3,984
194,1,993
232,0,1019
150,6,1045
144,2,982
121,1,1025
212,5,992
87,2,1050
113,3,1032
270,0,1028
261,4,1056
116,6,1062
268,5,1057
229,7,1002
85,30,1059
74,0,1068
182,0,996
179,0,978
169,9,1011
59,1,1031
172,0,918
239,1,1035
173,0,953
122,3,961
75,4,1008
222,3,1008
169,5,987
125,2,963
104,4,1000
276,1,997
113,4,1019
245,0,1054
241,8,984
94,2,1044
225,16,1005
228,5,1049
155,3,967
86,2,1061
249,7,1026
233,4,1105
172,1,1060
221,0,1067
188,2,1026
298,1,1035
214,3,1012
246,4,1007
58,3,1077
186,8,979
73,46,1071
196,3,1019
105,3,989
136,0,1009
298,4,997
207,0,986
151,5,1013
293,0,1047
161,3,973
140,4,1007
185,5,1005
265,0,1065
86,0,979
129,6,1033
133,2,959
239,5,985
143,1,1027
91,5,1012
232,4,1059
197,6,1019
186,1,964
145,7,949
59,0,1054
215,2,1037
154,1,1000
247,4,998
298,8,979
109,1,1030
249,10,999
179,6,994
268,3,1026
213,5,1012
122,0,974
79,9,1018
217,1,948
242,10,1002
53,38,1038
106,1,1000
296,2,1015
82,5,1018
238,3,1026
247,5,985
119,9,1030
148,13,1051
135,2,1026
175,1,972
62,4,993
154,5,1012
200,7,1018
251,1,1087
127,7,1001
155,1,1014
137,4,1053
132,6,1013
297,5,1027
102,0,1030
70,5,1023
180,8,1025
69,2,1021
165,8,934
97,1,1033
237,12,1026
226,3,1046
62,1,1035
65,2,997
111,2,998
147,7,1004
299,9,1052
80,0,1060
261,3,1013
172,6,997
281,1,1015
282,5,1036
245,5,998
235,5,1058
217,5,999
145,0,1040
238,0,1013
87,3,1019
140,4,1009
223,14,1085
201,3,1007
179,2,971
111,9,996
229,2,1090
193,0,1027
159,4,1039
68,1,1023
201,4,1032
260,14,1055
183,2,990
217,4,994
254,2,1040
220,7,1047
104,4,1068
157,0,997
275,2,1039
176,6,1040
191,2,977
47,52,1014
183,1,999
63,0,1055
196,0,1001
203,3,1049
185,7,958
176,5,1027
191,2,1019
161,0,990
138,1,1039
101,1,1036
248,7,998
51,0,1006
72,10,1049
192,5,1000
90,0,1060
91,4,985
189,18,1020
158,1,941
109,7,1042
235,5,1037
117,5,997
105,2,1022
212,1,998
205,1,1018
40,2,1052
191,0,988
242,0,1044
158,1,991
181,9,1050
287,7,1080
61,4,1014
285,12,1109
138,7,1053
113,3,1039
199,12,1017
211,6,981
287,6,1030
133,3,1013
209,1,1003
233,14,1079
173,2,996
87,2,1005
54,2,996
133,0,989
188,3,1041
86,8,1039
149,2,974
121,5,1018
259,1,1005
103,5,1027
138,36,1067
59,1,1046
209,1,995
101,1,956
145,4,1005
265,0,1089
106,4,1066
146,1,1014
174,0,1001
216,1,966
154,4,1050
119,4,997
218,3,981
218,8,1023
248,4,1072
128,1,1083
139,1,988
216,4,980
64,1,992
201,0,1003
267,1,1044
169,0,1023
91,4,1045
143,7,1003
166,5,971
206,0,970
296,2,1052
198,17,1065
207,2,1012
179,8,1004
231,2,971
121,4,1030
96,4,1065
180,6,1002
215,6,1037
263,2,1027
221,4,1006
218,4,1008
55,0,1100
198,2,1086
80,1,988
247,15,1034
214,1,994
216,3,1011
167,4,1034
246,7,1070
181,3,959
144,9,1019
215,4,1008
283,2,1022
187,1,942
84,1,1007
287,4,1056
178,2,1035
150,3,980
224,1,1037
140,7,1008
285,2,1001
27,47,1044
208,2,997
124,2,1006
244,5,981
281,2,1057
83,6,1051
73,0,1037
141,1,997
136,0,1008
152,1,1034
53,100,1049
134,1,1028
197,2,999
208,0,999
185,0,1030
215,5,1018
76,1,1019
95,3,978
78,1,1015
275,2,1030
222,26,1053
82,5,1016
142,0,998
240,7,1055
208,3,1001
221,0,968
232,0,1065
227,1,969
284,0,1077
118,6,1039
145,2,1046
128,5,1033
259,2,1058
232,10,1057
123,4,1017
59,3,1014
246,4,983
205,2,997
227,8,1007
126,5,1013
167,7,1038
179,6,995
184,2,950
235,0,1021
132,8,988
126,2,968
60,2,1056
69,3,1021
157,3,1000
225,6,1046
268,1,984
276,1,1013
189,0,957
143,3,986
216,20,1006
230,1,1042
161,3,1038
173,5,1034
185,2,1002
242,9,980
134,2,1032
224,4,1019
215,0,1020
289,11,981
224,16,1002
122,2,993
112,3,995
146,1,1025
250,0,999
256,1,1008
74,3,1053
243,5,1085
125,1,1061
156,4,997
227,0,982
207,1,1004
237,32,1081
107,0,1121
199,1,1021
67,3,1049
153,4,984
219,3,978
246,25,1048
226,2,990
247,2,1030
119,0,1045
279,10,999
202,8,993
144,4,1007
159,4,1008
282,0,1009
125,0,1005
223,3,1003
250,18,999
113,4,1043
70,1,1049
254,7,1004
99,0,1110
221,5,1011
207,6,994
192,3,1028
285,2,1037
281,1,1087
206,5,984
96,5,1032
118,2,1007
72,0,1007
291,1,1007
294,7,996
215,0,1017
112,1,998
196,7,986
156,1,949
158,6,1043
189,7,1000
74,4,1048
95,0,1014
215,8,979
106,1,1047
63,3,1054
279,10,1055
295,5,1053
244,4,1006
110,5,998
97,6,1051
56,3,1000
192,0,1041
195,6,1017
195,20,1067
170,8,988
122,2,1017
248,1,1064
173,0,982
136,6,1023
235,7,1057
141,4,989
135,3,1108
174,2,993
228,2,1005
141,1,1055
96,13,1003
132,35,1055
208,6,1014
237,1,1109
125,0,1015
296,23,1048
197,4,997
120,2,995
78,1,1055
50,3,1031
247,6,1057
244,4,1008
136,5,989
295,1,997
92,2,1047
138,2,981
55,2,1050
288,9,1053
263,3,1003
126,2,994
245,5,1055
88,5,1047
134,5,1053
71,10,1021
164,6,991
81,4,1043
215,0,988
222,0,1092
258,4,1012
118,0,1013
229,0,1051
229,2,1032
297,0,1026
240,5,1055
154,1,1013
144,1,1028
147,2,983
260,12,1038
157,3,1010
214,3,1013
173,3,1011
231,12,999
197,10,1070
92,4,1012
266,1,1027
102,13,1046
134,0,1044
209,5,1046
115,6,1039
109,0,1027
135,5,1052
281,0,1021
106,1,1007
286,1,1021
82,2,984
178,9,965
227,1,1043
173,7,1031
166,6,990
223,1,1046
187,4,981
256,6,1027
161,0,986
196,3,1022
178,5,982
175,0,1015
287,6,997
186,14,976
223,4,973
197,3,990
77,3,1057
267,1,1058
153,2,980
295,0,1022
207,6,993
296,3,1055
284,6,997
96,0,1009
66,0,1017
223,0,987
204,6,1030
85,2,1038
202,0,991
75,0,1013
147,1,1005
289,2,1085
130,4,1025
242,7,1014
242,0,1038
170,9,986
215,7,1013
76,1,1011
153,0,1007
231,4,1044
190,0,981
194,2,979
203,0,1022
250,2,1088
121,3,1030
220,4,990
178,0,1037
221,12,1006
144,0,995
114,4,1031
107,3,1009
82,3,1032
102,2,1007
107,8,975
188,8,1022
91,14,1076
192,1,1025
160,2,924
247,1,1069
178,2,988
248,0,1033
267,0,1006
290,2,1085
210,5,991
179,12,1026
182,4,1026
179,5,1004
76,1,1043
219,5,1039
182,3,1064
155,5,1012
119,2,1017
277,18,1034
246,13,1033
271,1,1000
71,4,1022
267,1,998
149,2,1052
152,1,1040
163,1,967
241,7,1042
163,0,971
205,6,988
137,1,994
81,0,1026
93,3,1012
57,0,1058
183,1,962
234,6,986
160,5,920
241,7,1004
197,7,1079
211,5,1015
78,7,1017
179,4,1041
126,1,995
184,4,1063
250,1,1016
201,4,1017
217,4,1029
138,9,1051
278,1,1043
104,16,1068
197,0,995
103,2,1002
192,12,1019
211,2,1003
192,13,996
71,5,1049
110,3,1013
267,2,1027
235,0,1064
190,4,1000
215,2,1078
105,0,1003
208,5,991
101,7,1067
241,12,1038
127,2,1016
165,2,1002
297,13,979
203,1,963
188,6,990
257,0,1042
211,1,974
216,1,1039
134,4,1054
78,1,1043
201,0,989
294,15,995
170,3,1035
91,2,1044
196,3,1046
82,5,1022
298,2,1054
250,1,1000
187,0,1008
247,11,980
126,0,1036
298,1,1038
272,0,1028
246,2,1025
159,3,1011
181,0,1069
222,1,1004
202,4,1043
160,6,1043
71,3,1047
100,2,1016
103,0,978
106,2,1037
245,5,1039
154,2,990
279,0,1066
136,0,1027
219,5,1044
242,14,1000
214,0,993
271,9,1037
191,3,967
155,5,1044
196,0,996
189,0,1011
192,14,1019
152,0,976
72,1,1061
20,9,1061
199,1,1037
117,2,1146
186,0,1081
191,0,1046
106,0,986
65,11,1065
233,7,1008
159,2,986
285,5,997
164,2,955
70,3,1031
234,1,980
60,23,1071
202,5,1014
299,6,1020
151,2,994
111,4,1035
108,0,1042
221,1,1050
141,4,1048
180,1,935
77,1,958
214,2,1038
182,2,1026
169,0,995
103,5,969
222,1,982
211,7,968
52,0,1036
174,0,1036
107,0,1039
179,0,1036
135,3,981
86,2,1053
147,2,1025
93,0,1006
246,5,998
213,15,1009
118,1,1023
81,1,993
193,4,998
286,0,1017
133,0,996
198,0,998
186,4,1000
101,31,1039
297,3,1055
265,12,1055
152,6,1024
92,6,1054
77,3,1005
251,4,1027
299,4,995
285,1,1091
155,4,1035
227,3,1004
259,7,1001
230,1,1060
100,2,1024
159,10,994
117,1,988
224,6,967
118,9,992
284,1,1059
121,4,998
43,0,1033
278,1,1087
134,2,1015
235,12,1000
195,10,975
146,1,1017
194,6,1058
